repo,tstart,tstop,status,is_domi,max_co,repo_type,num_com,num_dvpr,num_cmt
monasca-grafana-datasource,15,16,0,1,1,1,1,1,1
monasca-grafana-datasource,14,15,0,1,0.833333333,1,2,2,6
monasca-grafana-datasource,13,14,0,1,1,1,1,1,2
fuel-plugin-cinder-kaminario,14,15,1,1,1,0,1,1,9
fuel-plugin-cinder-kaminario,13,14,0,1,0.666666667,0,2,2,3
foxnut,15,16,1,1,0.6,1,2,2,5
ansible-role-nginx,17,18,0,1,1,0,1,1,2
ansible-role-nginx,13,14,1,0,0.5,0,2,2,2
ansible-role-nginx,12,13,0,1,1,0,1,1,8
heat-templates,17,18,0,0,0.5,1,2,2,2
heat-templates,16,17,0,1,0.75,1,2,2,4
heat-templates,15,16,0,1,0.636363636,1,5,8,11
heat-templates,14,15,0,1,0.7,1,3,10,10
heat-templates,13,14,0,1,0.5,1,8,11,16
heat-templates,12,13,0,0,0.25,1,6,10,12
heat-templates,11,12,0,0,0.428571429,1,5,10,14
heat-templates,10,11,0,1,0.756756757,1,5,12,37
heat-templates,9,10,0,0,0.379310345,1,8,17,29
heat-templates,8,9,0,1,0.564102564,1,6,12,39
heat-templates,7,8,0,1,0.862068966,1,4,10,29
charm-interface-openstack-ha,13,14,1,1,1,0,1,1,3
blazar-nova,17,18,0,1,1,1,1,1,1
blazar-nova,16,17,0,1,0.6,1,3,4,5
blazar-nova,15,16,0,1,1,1,1,2,6
blazar-nova,14,15,0,1,0.5,1,5,5,10
blazar-nova,12,13,1,1,1,1,1,1,1
blazar-nova,11,12,0,1,1,1,1,1,1
blazar-nova,9,10,1,1,0.428571429,1,5,5,7
blazar-nova,8,9,0,1,0.5,1,3,4,10
xstatic-jquery.bootstrap.wizard,12,13,1,1,1,0,1,1,1
xstatic-jquery.bootstrap.wizard,11,12,0,1,1,0,1,1,1
bandit,17,18,0,1,0.6,4,3,4,5
bandit,16,17,0,1,0.5,4,7,9,16
bandit,15,16,0,0,0.333333333,4,6,8,12
bandit,14,15,0,1,0.441176471,4,8,14,34
bandit,13,14,0,0,0.32,4,9,14,25
bandit,12,13,0,1,0.532846715,4,12,18,137
bandit,11,12,0,1,0.508474576,4,9,12,118
bandit,10,11,0,1,0.451612903,4,8,10,62
bandit,9,10,0,1,0.646153846,4,3,5,65
python-senlinclient,17,18,0,1,0.636363636,3,4,5,11
python-senlinclient,16,17,0,1,0.647058824,3,5,10,17
python-senlinclient,15,16,0,0,0.419354839,3,7,13,31
python-senlinclient,14,15,0,1,0.582278481,3,10,18,79
python-senlinclient,13,14,0,0,0.339622642,3,9,17,53
python-senlinclient,12,13,0,1,0.591397849,3,9,15,93
python-senlinclient,11,12,0,1,0.704918033,3,4,8,61
python-senlinclient,10,11,0,1,1,3,1,4,114
mors,15,16,1,1,1,1,1,4,4
mors,13,14,1,1,1,1,1,2,12
charm-neutron-openvswitch,17,18,0,1,0.882352941,0,3,11,17
charm-neutron-openvswitch,16,17,0,1,0.875,0,3,8,16
charm-neutron-openvswitch,15,16,0,1,0.904761905,0,2,11,21
charm-neutron-openvswitch,14,15,0,1,0.888888889,0,2,6,9
charm-neutron-openvswitch,13,14,0,1,1,0,1,5,22
charm-neutron-openvswitch,12,13,0,1,1,0,1,7,30
charm-neutron-openvswitch,11,12,0,1,1,0,1,5,59
charm-neutron-openvswitch,10,11,0,1,0.985507246,0,2,6,138
charm-neutron-openvswitch,9,10,0,1,0.978723404,0,2,3,47
charm-interface-ceph-client,16,17,1,1,1,0,1,1,1
charm-interface-ceph-client,15,16,0,1,1,0,1,1,1
charm-interface-ceph-client,13,14,1,1,1,0,1,1,1
xstatic-mdi,13,14,1,1,0.666666667,0,2,3,3
xstatic-mdi,12,13,0,0,0.5,0,2,2,2
puppet-heat,17,18,0,0,0.294117647,0,10,16,34
puppet-heat,16,17,0,1,0.625,0,3,7,16
puppet-heat,15,16,0,1,0.575757576,0,5,10,33
puppet-heat,14,15,0,0,0.363636364,0,7,13,22
puppet-heat,13,14,0,0,0.424242424,0,9,16,33
puppet-heat,12,13,0,1,0.5,0,10,15,32
puppet-heat,11,12,0,1,0.595238095,0,10,16,42
puppet-heat,10,11,0,1,0.733333333,0,5,10,30
puppet-heat,9,10,0,0,0.4375,0,5,10,16
puppet-heat,8,9,0,0,0.4,0,5,7,20
puppet-heat,7,8,0,1,0.93877551,0,3,6,49
python-troveclient,17,18,0,0,0.230769231,3,8,10,13
python-troveclient,16,17,0,0,0.357142857,3,8,11,28
python-troveclient,15,16,0,0,0.2,3,10,12,15
python-troveclient,14,15,0,1,0.571428571,3,4,7,14
python-troveclient,13,14,0,0,0.388888889,3,14,19,36
python-troveclient,12,13,0,0,0.275862069,3,10,19,29
python-troveclient,11,12,0,1,0.473684211,3,6,11,19
python-troveclient,10,11,0,0,0.296296296,3,9,20,27
python-troveclient,9,10,0,0,0.307692308,3,10,18,39
python-troveclient,8,9,0,0,0.233333333,3,12,23,60
python-troveclient,7,8,0,0,0.305555556,3,8,18,36
python-troveclient,6,7,0,1,0.6,3,3,12,30
python-troveclient,5,6,0,1,0.967741935,3,2,6,31
python-troveclient,4,5,0,1,1,3,1,2,2
tripleo-validations,17,18,0,1,0.739130435,0,6,14,23
tripleo-validations,16,17,0,1,0.928571429,0,4,16,42
tripleo-validations,15,16,0,1,0.973684211,0,2,15,38
tripleo-validations,14,15,0,1,0.8,0,4,11,20
tripleo-validations,13,14,0,1,0.777777778,0,3,5,9
airship-shipyard,17,18,0,1,0.7890625,0,5,24,128
airship-shipyard,16,17,0,1,0.835526316,0,3,12,152
airship-shipyard,15,16,0,1,0.930232558,0,3,7,43
glare,17,18,0,1,0.619047619,1,4,4,21
glare,16,17,0,1,0.92,1,3,4,25
glare,15,16,0,1,0.824,1,8,17,125
glare,14,15,0,1,0.488372093,1,8,9,43
glare,13,14,0,1,0.921568627,1,5,10,51
neutron-lbaas-dashboard,17,18,0,0,0.181818182,1,9,9,11
neutron-lbaas-dashboard,16,17,0,0,0.375,1,5,5,8
neutron-lbaas-dashboard,15,16,0,0,0.416666667,1,7,9,12
python-gnocchiclient,15,16,1,1,0.888888889,3,2,3,9
python-gnocchiclient,14,15,0,1,0.68,3,5,6,25
python-gnocchiclient,13,14,0,1,0.6,3,8,10,35
python-gnocchiclient,12,13,0,1,0.756097561,3,7,11,41
sushy,17,18,0,0,0.380952381,4,8,10,21
sushy,16,17,0,0,0.222222222,4,9,13,18
sushy,15,16,0,1,0.466666667,4,10,12,30
sushy,14,15,0,1,1,4,1,1,8
sahara-plugin-storm,17,18,0,1,0.714285714,1,2,5,7
sahara-plugin-storm,16,17,0,0,0.25,1,7,7,8
sahara-plugin-storm,15,16,0,0,0.266666667,1,7,9,15
sahara-plugin-storm,14,15,0,0,0.333333333,1,3,3,3
sahara-plugin-storm,13,14,0,0,0.368421053,1,6,13,19
sahara-plugin-storm,12,13,0,0,0.318181818,1,11,18,22
sahara-plugin-storm,11,12,0,1,0.470588235,1,6,12,17
sahara-plugin-storm,10,11,0,1,0.571428571,1,6,12,28
networking-vsphere,17,18,0,1,0.5,1,5,7,16
networking-vsphere,16,17,0,0,0.363636364,1,6,6,11
networking-vsphere,15,16,0,1,0.533333333,1,5,8,15
networking-vsphere,14,15,0,1,0.6,1,3,4,15
networking-vsphere,13,14,0,0,0.487179487,1,3,6,39
networking-vsphere,12,13,0,1,0.545454545,1,5,13,44
networking-vsphere,11,12,0,1,0.908045977,1,4,10,87
networking-vsphere,10,11,0,1,0.634615385,1,2,7,52
fuel-virtualbox,14,15,1,1,1,0,1,1,1
fuel-virtualbox,13,14,0,1,1,0,1,2,4
fuel-virtualbox,12,13,0,1,0.956521739,0,2,8,23
fuel-virtualbox,11,12,0,1,1,0,1,5,7
fuel-virtualbox,10,11,0,1,1,0,1,8,14
fuel-virtualbox,9,10,0,1,1,0,1,10,16
fuel-virtualbox,8,9,0,1,0.916666667,0,2,9,12
fuel-virtualbox,7,8,0,1,1,0,1,6,21
fuel-virtualbox,6,7,0,1,1,0,1,1,1
puppet-murano,17,18,0,0,0.347826087,0,6,12,23
puppet-murano,16,17,0,0,0.409090909,0,5,9,22
puppet-murano,15,16,0,1,0.566666667,0,4,7,30
puppet-murano,14,15,0,1,0.5,0,4,8,22
puppet-murano,13,14,0,0,0.387096774,0,7,12,31
puppet-murano,12,13,0,1,0.6,0,4,9,30
puppet-murano,11,12,0,0,0.375,0,5,7,8
git-os-job,16,17,1,1,1,4,1,1,7
git-os-job,7,8,1,1,0.833333333,4,2,2,6
puppet-ganesha,17,18,0,1,1,0,1,1,1
tosca-parser,17,18,0,0,0.444444444,4,3,5,9
tosca-parser,16,17,0,0,0.4,4,3,4,5
tosca-parser,15,16,0,0,0.4,4,4,7,15
tosca-parser,14,15,0,0,0.4,4,8,11,20
tosca-parser,13,14,0,0,0.305555556,4,10,14,36
tosca-parser,12,13,0,1,0.534246575,4,4,10,73
tosca-parser,11,12,0,1,0.833333333,4,2,7,30
charm-interface-keystone-credentials,13,14,1,1,1,0,1,1,1
monasca-events-api,17,18,0,1,0.75,1,2,2,4
monasca-events-api,16,17,0,0,0.333333333,1,4,5,9
monasca-events-api,15,16,0,1,0.666666667,1,2,2,3
monasca-events-api,12,13,1,1,1,1,1,2,5
monasca-events-api,11,12,0,1,0.836363636,1,3,6,55
monasca-events-api,10,11,0,1,1,1,1,1,8
tripleo-docs,17,18,0,1,0.810810811,0,10,36,74
tripleo-docs,16,17,0,1,0.898550725,0,5,30,69
tripleo-docs,15,16,0,1,0.869565217,0,5,32,69
tripleo-docs,14,15,0,1,0.842105263,0,6,27,38
tripleo-docs,13,14,0,1,0.923076923,0,3,18,39
tripleo-docs,12,13,0,1,0.930232558,0,3,19,43
tripleo-docs,11,12,0,1,0.947368421,0,2,14,19
fuel-plugin-fortinet,15,16,1,1,1,0,1,1,3
fuel-plugin-fortinet,13,14,1,1,1,0,1,1,4
coverage2sql,17,18,0,1,1,1,1,1,1
coverage2sql,16,17,0,1,1,1,1,2,2
coverage2sql,15,16,0,0,0.444444444,1,3,3,9
coverage2sql,14,15,0,1,0.80952381,1,3,5,21
coverage2sql,13,14,0,1,1,1,1,1,6
poppy,15,16,1,1,1,1,1,1,1
poppy,14,15,0,1,1,1,1,1,1
poppy,13,14,0,1,0.838709677,1,2,8,93
poppy,12,13,0,1,0.826086957,1,7,14,92
poppy,11,12,0,1,0.580152672,1,2,10,131
poppy,10,11,0,1,0.701923077,1,4,16,208
poppy,9,10,0,1,0.640883978,1,4,10,181
poppy,8,9,0,1,1,1,1,1,12
spanner,13,14,1,1,1,1,1,1,1
spanner,12,13,0,1,1,1,1,1,2
openstack-ansible-os_swift_sync,13,14,1,1,1,0,1,1,1
openstack-ansible-os_swift_sync,12,13,0,1,0.5,0,4,5,10
openstack-ansible-os_swift_sync,11,12,0,1,1,0,1,1,1
instack,17,18,0,1,1,0,1,1,2
instack,16,17,0,1,1,0,1,1,1
instack,15,16,0,1,0.5,0,3,4,4
instack,14,15,0,0,0.285714286,0,6,6,7
instack,13,14,0,1,1,0,1,2,2
instack,12,13,0,0,0.5,0,2,2,2
instack,11,12,0,1,1,0,1,3,5
instack,9,10,1,1,1,0,1,1,4
instack,8,9,0,1,1,0,1,1,58
instack,7,8,0,1,0.947368421,0,2,2,19
puppet-ceilometer,17,18,0,0,0.4,0,7,13,30
puppet-ceilometer,16,17,0,0,0.409090909,0,5,10,22
puppet-ceilometer,15,16,0,1,0.511111111,0,6,11,45
puppet-ceilometer,14,15,0,0,0.36,0,6,14,25
puppet-ceilometer,13,14,0,0,0.361111111,0,9,15,36
puppet-ceilometer,12,13,0,1,0.538461538,0,8,17,39
puppet-ceilometer,11,12,0,1,0.666666667,0,10,16,51
puppet-ceilometer,10,11,0,1,0.909090909,0,3,10,22
puppet-ceilometer,9,10,0,0,0.333333333,0,9,15,21
puppet-ceilometer,8,9,0,0,0.423076923,0,7,12,26
puppet-ceilometer,7,8,0,1,0.514285714,0,5,7,35
puppet-ceilometer,6,7,0,1,0.491803279,0,4,4,61
self-healing-sig,17,18,0,1,1,2,1,1,5
nova-zvm-virt-driver,17,18,0,1,1,1,1,1,1
nova-zvm-virt-driver,16,17,0,1,0.9,1,2,5,10
nova-zvm-virt-driver,15,16,0,1,0.964285714,1,2,6,28
nova-zvm-virt-driver,14,15,0,1,1,1,1,8,37
nova-zvm-virt-driver,13,14,0,1,1,1,1,6,57
nova-zvm-virt-driver,12,13,0,1,0.911764706,1,3,6,34
nova-zvm-virt-driver,11,12,0,1,1,1,1,4,24
nova-zvm-virt-driver,10,11,0,1,1,1,1,2,8
kosmos,16,17,1,0,0.333333333,1,3,3,3
kosmos,15,16,0,0,0.333333333,1,3,3,3
kosmos,14,15,0,1,0.8,1,2,4,5
kosmos,13,14,0,1,0.5,1,3,3,6
kosmos,12,13,0,1,0.666666667,1,2,2,6
ara-web,17,18,0,1,1,1,1,1,1
freezer,17,18,0,0,0.28125,1,8,18,32
freezer,16,17,0,0,0.395348837,1,10,13,43
freezer,15,16,0,0,0.225352113,1,14,30,71
freezer,14,15,0,0,0.255813953,1,10,18,43
freezer,13,14,0,0,0.3375,1,10,27,80
freezer,12,13,0,1,0.527472527,1,8,18,91
freezer,11,12,0,1,0.906542056,1,3,10,107
freezer,10,11,0,1,0.976744186,1,2,8,43
freezer,9,10,0,1,1,1,1,2,4
loci-requirements,16,17,1,1,0.75,0,2,2,4
loci-requirements,15,16,0,1,0.666666667,0,3,3,12
loci-requirements,14,15,0,1,0.75,0,2,2,4
oslo.serialization,17,18,0,0,0.4,2,5,6,10
oslo.serialization,16,17,0,1,0.5,2,4,5,8
oslo.serialization,15,16,0,0,0.375,2,4,5,8
oslo.serialization,14,15,0,0,0.142857143,2,7,7,7
oslo.serialization,13,14,0,0,0.25,2,9,10,12
oslo.serialization,12,13,0,0,0.428571429,2,4,5,7
oslo.serialization,11,12,0,0,0.375,2,6,7,16
oslo.serialization,10,11,0,1,0.4375,2,5,6,16
oslo.serialization,9,10,0,0,0.352941176,2,9,11,17
oslo.serialization,8,9,0,0,0.333333333,2,4,5,6
oslo.serialization,7,8,0,0,0.2,2,9,10,10
oslo.serialization,6,7,0,1,0.5,2,5,5,8
oslo.serialization,5,6,0,1,0.5,2,4,4,8
puppet-swift,17,18,0,0,0.333333333,0,6,12,21
puppet-swift,16,17,0,0,0.4,0,3,6,10
puppet-swift,15,16,0,1,0.5625,0,5,12,32
puppet-swift,14,15,0,1,0.545454545,0,6,12,22
puppet-swift,13,14,0,1,0.565217391,0,10,23,46
puppet-swift,12,13,0,1,0.484848485,0,8,14,33
puppet-swift,11,12,0,1,0.574468085,0,8,18,47
puppet-swift,10,11,0,1,0.620689655,0,6,15,29
puppet-swift,9,10,0,0,0.230769231,0,7,10,13
puppet-swift,8,9,0,0,0.275862069,0,10,14,29
puppet-swift,7,8,0,0,0.291666667,0,7,16,48
puppet-swift,6,7,0,0,0.368421053,0,6,9,19
puppet-swift,5,6,0,1,0.608695652,0,4,7,46
puppet-swift,4,5,0,1,0.965517241,0,2,2,58
openstack-service-broker,17,18,0,1,1,1,1,1,2
fuel-plugin-nsxv,14,15,1,1,1,0,1,4,4
fuel-plugin-nsxv,13,14,0,1,1,0,1,6,61
fuel-plugin-nsxv,12,13,0,1,0.983050847,0,2,6,59
fuel-plugin-nsxv,11,12,0,1,1,0,1,2,4
inception,9,10,1,1,1,1,1,1,1
inception,8,9,0,1,1,1,1,2,3
inception,7,8,0,1,0.708860759,1,2,4,79
charm-vault,17,18,0,1,0.96,0,2,5,25
charm-vault,16,17,0,1,1,0,1,1,4
charm-vault,15,16,0,1,1,0,1,1,11
openstack-ansible-os_searchlight,17,18,0,0,0.333333333,0,6,11,18
openstack-ansible-os_searchlight,16,17,0,1,0.777777778,0,3,5,9
openstack-ansible-os_searchlight,15,16,0,1,0.666666667,0,2,2,3
fuel-plugin-6wind-virtual-accelerator,14,15,1,1,1,0,1,1,8
fuel-plugin-6wind-virtual-accelerator,13,14,0,1,1,0,1,2,29
fuel-plugin-6wind-virtual-accelerator,12,13,0,1,1,0,1,1,3
networking-brocade,13,14,1,1,1,1,1,2,3
networking-brocade,12,13,0,1,0.8,1,2,4,5
networking-brocade,11,12,0,1,1,1,1,3,11
networking-brocade,10,11,0,1,0.702702703,1,8,12,37
networking-brocade,9,10,0,1,0.6,1,3,3,5
networking-brocade,8,9,0,0,0.5,1,2,2,2
python-barbicanclient,17,18,0,0,0.222222222,3,7,8,9
python-barbicanclient,16,17,0,0,0.285714286,3,5,6,7
python-barbicanclient,15,16,0,1,0.523809524,3,8,8,21
python-barbicanclient,14,15,0,0,0.4,3,9,10,15
python-barbicanclient,13,14,0,0,0.3,3,9,14,20
python-barbicanclient,12,13,0,0,0.3125,3,9,11,16
python-barbicanclient,11,12,0,0,0.342105263,3,10,15,38
python-barbicanclient,10,11,0,1,0.493150685,3,8,14,73
python-barbicanclient,9,10,0,1,0.473684211,3,9,12,19
python-barbicanclient,8,9,0,1,0.555555556,3,4,10,27
python-barbicanclient,7,8,0,1,0.789473684,3,2,4,76
charm-interface-odl-controller-api,13,14,1,1,1,0,1,1,1
charm-interface-odl-controller-api,12,13,0,1,1,0,1,1,1
cloudroast,17,18,0,1,1,4,1,2,2
cloudroast,16,17,0,1,1,4,1,2,2
cloudroast,15,16,0,1,1,4,1,2,4
cloudroast,14,15,0,1,0.666666667,4,2,3,3
cloudroast,13,14,0,1,0.888888889,4,2,5,9
cloudroast,12,13,0,1,0.848484848,4,3,11,33
cloudroast,11,12,0,1,0.885714286,4,3,11,70
cloudroast,10,11,0,1,0.959064327,4,3,11,171
cloudroast,9,10,0,1,0.962616822,4,3,19,107
cloudroast,8,9,0,1,0.837837838,4,3,13,148
cloudroast,7,8,0,1,0.859259259,4,3,19,135
group-based-policy-ui,17,18,0,1,1,3,1,1,2
group-based-policy-ui,16,17,0,0,0.444444444,3,4,5,9
group-based-policy-ui,15,16,0,1,0.666666667,3,2,2,3
group-based-policy-ui,14,15,0,1,0.666666667,3,2,2,3
group-based-policy-ui,13,14,0,1,0.875,3,2,2,8
group-based-policy-ui,12,13,0,0,0.428571429,3,5,5,14
group-based-policy-ui,11,12,0,0,0.416666667,3,4,5,24
group-based-policy-ui,10,11,0,1,0.571428571,3,3,5,7
fuel-ui,15,16,1,1,0.75,0,2,3,4
fuel-ui,14,15,0,1,0.948275862,0,4,10,58
fuel-ui,13,14,0,1,0.92962963,0,3,20,270
fuel-ui,12,13,0,1,0.942934783,0,5,25,368
fuel-ui,11,12,0,1,0.946202532,0,3,17,316
fuel-ui,10,11,0,1,0.953974895,0,3,16,239
fuel-ui,9,10,0,1,0.97979798,0,4,19,198
fuel-ui,8,9,0,1,0.97260274,0,2,17,219
fuel-ui,7,8,0,1,0.986792453,0,3,15,530
fuel-ui,6,7,0,1,0.98065764,0,2,6,517
fuel-ui,5,6,0,1,1,0,1,2,32
networking-ovs-dpdk,17,18,0,1,0.666666667,1,2,2,3
networking-ovs-dpdk,16,17,0,1,0.625,1,3,3,8
networking-ovs-dpdk,15,16,0,1,0.818181818,1,3,5,11
networking-ovs-dpdk,14,15,0,1,0.733333333,1,4,9,15
networking-ovs-dpdk,13,14,0,1,0.96,1,2,10,25
networking-ovs-dpdk,12,13,0,1,0.8125,1,6,13,32
networking-ovs-dpdk,11,12,0,1,0.918918919,1,4,12,37
networking-ovs-dpdk,10,11,0,1,0.66,1,8,18,50
networking-ovs-dpdk,9,10,0,0,0.212765957,1,16,27,47
networking-ovs-dpdk,8,9,0,0,0.238095238,1,13,14,21
networking-ovs-dpdk,7,8,0,0,0.375,1,6,11,16
monasca-ui,17,18,0,1,0.482758621,1,8,15,29
monasca-ui,16,17,0,1,1,1,1,6,7
monasca-ui,15,16,0,0,0.25,1,6,8,12
monasca-ui,14,15,0,0,0.368421053,1,5,10,19
monasca-ui,13,14,0,1,0.481481481,1,7,11,27
monasca-ui,12,13,0,0,0.393939394,1,8,17,33
monasca-ui,11,12,0,0,0.333333333,1,6,10,21
monasca-ui,10,11,0,1,0.891891892,1,4,8,37
monasca-ui,9,10,0,1,0.979381443,1,3,5,97
vmware-nsx-tempest-plugin,17,18,0,1,0.882352941,5,4,7,34
vmware-nsx-tempest-plugin,16,17,0,1,1,5,1,5,19
vmware-nsx-tempest-plugin,15,16,0,1,0.88372093,5,4,10,43
vmware-nsx-tempest-plugin,14,15,0,1,0.571428571,5,5,8,14
vmware-nsx-tempest-plugin,13,14,0,1,0.655172414,5,3,8,29
vmware-nsx-tempest-plugin,12,13,0,1,0.727272727,5,2,4,11
bilean,16,17,1,1,0.5,1,3,4,4
bilean,15,16,0,0,0.5,1,2,2,2
bilean,14,15,0,1,1,1,1,1,1
bilean,13,14,0,1,0.636363636,1,5,6,22
bilean,12,13,0,1,0.947368421,1,3,3,38
puppet-openstack_spec_helper,17,18,0,1,0.625,0,3,4,8
puppet-openstack_spec_helper,16,17,0,0,0.3,0,5,6,10
puppet-openstack_spec_helper,15,16,0,0,0.428571429,0,4,6,14
puppet-openstack_spec_helper,14,15,0,1,0.666666667,0,2,3,3
puppet-openstack_spec_helper,13,14,0,1,0.75,0,4,5,20
puppet-openstack_spec_helper,12,13,0,1,0.875,0,2,3,8
app-catalog-ui,16,17,1,1,1,1,1,1,1
app-catalog-ui,14,15,1,1,1,1,1,1,1
app-catalog-ui,13,14,0,1,1,1,1,1,1
app-catalog-ui,12,13,0,1,1,1,1,2,5
app-catalog-ui,11,12,0,1,0.909090909,1,3,3,33
networking-opencontrail,17,18,0,1,0.666666667,1,4,6,15
networking-opencontrail,16,17,0,1,0.5,1,4,4,6
networking-opencontrail,15,16,0,0,0.444444444,1,3,4,9
manila-tempest-plugin,17,18,0,0,0.411764706,1,8,11,17
manila-tempest-plugin,16,17,0,1,0.777777778,1,3,5,9
manila-tempest-plugin,15,16,0,0,0.285714286,1,11,13,28
manila-tempest-plugin,14,15,0,0,0.25,1,10,16,36
manila-tempest-plugin,13,14,0,0,0.315789474,1,12,17,38
manila-tempest-plugin,12,13,0,0,0.276595745,1,13,25,47
manila-tempest-plugin,11,12,0,0,0.428571429,1,4,8,21
python-cueclient,17,18,0,1,1,3,1,1,1
python-cueclient,13,14,1,1,1,3,1,1,1
python-cueclient,12,13,0,0,0.285714286,3,5,7,7
python-cueclient,11,12,0,0,0.363636364,3,4,6,11
python-cueclient,10,11,0,1,0.6,3,3,4,10
snap-keystone,16,17,1,1,1,0,1,1,2
snap-keystone,15,16,0,1,0.95,0,2,4,20
snap-keystone,14,15,0,1,1,0,1,1,5
stx-manifest,17,18,0,1,0.666666667,0,2,2,9
python-designateclient,17,18,0,0,0.25,3,6,7,8
python-designateclient,16,17,0,1,1,3,1,1,2
metalsmith,17,18,0,1,1,0,1,1,46
metalsmith,16,17,0,1,1,0,1,1,27
metalsmith,11,12,1,1,1,0,1,1,4
networking-spp,17,18,0,0,0.4,1,3,4,5
networking-spp,16,17,0,1,1,1,1,1,7
charm-deployment-guide,17,18,0,1,1,0,1,4,7
charm-deployment-guide,16,17,0,1,0.75,0,2,3,4
charm-deployment-guide,15,16,0,1,1,0,1,2,9
os-win,17,18,0,1,0.5,3,3,3,4
os-win,16,17,0,1,0.869565217,3,3,4,23
os-win,15,16,0,1,0.820512821,3,5,9,39
os-win,14,15,0,1,0.821428571,3,5,10,28
os-win,13,14,0,1,0.916666667,3,4,11,36
os-win,12,13,0,1,0.987804878,3,2,8,82
os-win,11,12,0,1,0.976744186,3,2,3,43
ansible-role-sudoers,14,15,1,1,1,0,1,1,2
storlets,17,18,0,1,0.5625,1,5,8,16
storlets,16,17,0,1,0.529411765,1,6,8,17
storlets,15,16,0,0,0.428571429,1,5,7,21
storlets,14,15,0,1,0.657142857,1,4,6,35
storlets,13,14,0,1,0.755102041,1,7,10,147
storlets,12,13,0,1,0.739130435,1,3,7,69
storlets,11,12,0,1,0.962962963,1,3,9,54
storlets,10,11,0,1,1,1,1,2,19
networking-powervm,17,18,0,1,0.857142857,1,3,5,14
networking-powervm,16,17,0,1,0.875,1,2,5,8
networking-powervm,15,16,0,1,0.764705882,1,4,11,17
networking-powervm,14,15,0,1,1,1,1,7,12
networking-powervm,13,14,0,1,1,1,1,7,20
networking-powervm,12,13,0,1,0.892857143,1,4,9,28
networking-powervm,11,12,0,1,0.974358974,1,2,5,39
networking-powervm,10,11,0,1,1,1,1,4,36
performance-docs,17,18,0,1,0.75,2,2,3,4
performance-docs,16,17,0,0,0.5,2,2,2,2
performance-docs,15,16,0,1,0.571428571,2,4,6,7
performance-docs,14,15,0,1,0.5,2,3,8,10
performance-docs,13,14,0,1,0.931034483,2,3,12,29
performance-docs,12,13,0,1,0.952380952,2,2,9,21
openstack-ansible-os_masakari,17,18,0,1,0.535714286,0,9,14,28
oslo.cache,17,18,0,1,0.545454545,2,6,7,11
oslo.cache,16,17,0,1,0.5,2,3,3,4
oslo.cache,15,16,0,0,0.176470588,2,9,12,17
oslo.cache,14,15,0,0,0.2,2,5,5,5
oslo.cache,13,14,0,0,0.230769231,2,8,10,13
oslo.cache,12,13,0,0,0.25,2,5,6,8
oslo.cache,11,12,0,1,0.525,2,5,11,40
oslo.cache,10,11,0,0,0.352941176,2,6,9,17
oslo.cache,9,10,0,1,0.555555556,2,5,8,9
oslo.cache,8,9,0,1,0.5,2,3,3,4
oslo.cache,7,8,0,1,1,2,1,1,4
shotgun,13,14,1,1,0.75,1,2,4,4
shotgun,12,13,0,1,0.928571429,1,3,14,28
shotgun,11,12,0,1,0.875,1,2,5,8
shotgun,10,11,0,1,0.666666667,1,2,6,12
shotgun,9,10,0,1,0.6,1,2,3,5
shotgun,8,9,0,0,0.5,1,2,2,2
shotgun,7,8,0,1,1,1,1,2,11
nova-powervm,17,18,0,1,0.787234043,1,6,15,47
nova-powervm,16,17,0,1,0.952380952,1,3,11,42
nova-powervm,15,16,0,1,0.880952381,1,5,19,42
nova-powervm,14,15,0,1,1,1,1,10,43
nova-powervm,13,14,0,1,1,1,1,15,91
nova-powervm,12,13,0,1,0.924731183,1,3,14,93
nova-powervm,11,12,0,1,1,1,1,13,151
nova-powervm,10,11,0,1,1,1,1,6,121
xstatic-jasmine,13,14,1,1,1,0,1,1,1
xstatic-jasmine,12,13,0,1,1,0,1,1,1
xstatic-jasmine,11,12,0,0,0.5,0,2,2,2
xstatic-jasmine,10,11,0,1,1,0,1,1,1
xstatic-jasmine,9,10,0,1,1,0,1,1,1
airship-drydock,17,18,0,1,0.913580247,0,4,12,81
airship-drydock,16,17,0,1,0.6,0,2,11,60
airship-drydock,15,16,0,1,0.933823529,0,3,4,136
airship-drydock,14,15,0,1,1,0,1,1,7
loci-neutron,16,17,1,0,0.5,0,2,2,2
loci-neutron,15,16,0,1,0.714285714,0,4,4,14
loci-neutron,14,15,0,0,0.5,0,2,2,2
charm-designate-bind,17,18,0,1,0.75,0,4,11,12
charm-designate-bind,16,17,0,1,0.777777778,0,2,4,9
charm-designate-bind,15,16,0,1,1,0,1,4,6
charm-designate-bind,14,15,0,1,1,0,1,1,1
charm-designate-bind,13,14,0,1,1,0,1,3,11
charm-designate-bind,12,13,0,1,1,0,1,1,4
fuel-plugin-nova-nfs,13,14,1,1,1,0,1,1,2
fuel-plugin-nova-nfs,12,13,0,0,0.5,0,2,2,2
fuel-plugin-nova-nfs,11,12,0,1,1,0,1,1,2
fuel-plugin-nova-nfs,10,11,0,1,1,0,1,1,1
heat-dashboard,17,18,0,0,0.392857143,1,12,15,28
heat-dashboard,16,17,0,1,0.48,1,7,8,50
heat-dashboard,15,16,0,0,0.346153846,1,12,16,26
heat-dashboard,14,15,0,0,0.333333333,1,8,12,12
heat-dashboard,13,14,0,0,0.185185185,1,14,20,27
