repo,tstart,tstop,status,is_mono,m_ratio,repo_type,num_com,num_dvpr,num_cmt
fuel-plugin-openstack-telemetry,15,16,1,1,1.0,3,1,4,5
fuel-plugin-openstack-telemetry,14,15,0,1,1.0,3,1,6,11
fuel-plugin-openstack-telemetry,13,14,0,1,1.0,3,1,6,47
devstack-plugin-additional-pkg-repos,13,14,1,1,1.0,3,1,1,1
devstack-plugin-additional-pkg-repos,12,13,0,1,1.0,3,1,1,1
fuel-plugin-tls,12,13,1,1,1.0,3,1,1,1
fuel-plugin-tls,11,12,0,1,1.0,3,1,1,2
charm-lxd,17,18,0,1,0.5,3,2,2,2
charm-lxd,16,17,0,1,1.0,3,1,4,8
charm-lxd,15,16,0,1,0.7777777777777778,3,2,7,9
charm-lxd,14,15,0,1,1.0,3,1,4,8
charm-lxd,13,14,0,1,0.8,3,3,7,20
charm-lxd,12,13,0,1,0.9629629629629629,3,2,5,27
charm-lxd,11,12,0,1,1.0,3,1,2,31
airship-maas,17,18,0,1,0.88,3,2,9,25
airship-maas,16,17,0,1,0.75,3,2,4,20
python-manilaclient,17,18,0,0,0.35,4,9,10,20
python-manilaclient,16,17,0,0,0.2,4,9,12,20
python-manilaclient,15,16,0,0,0.27586206896551724,4,8,16,29
python-manilaclient,14,15,0,0,0.18518518518518517,4,16,20,27
python-manilaclient,13,14,0,0,0.1935483870967742,4,11,18,31
python-manilaclient,12,13,0,0,0.1590909090909091,4,15,29,44
python-manilaclient,11,12,0,1,0.6774193548387096,4,8,11,31
python-manilaclient,10,11,0,1,0.5909090909090909,4,6,10,44
python-manilaclient,9,10,0,1,0.7547169811320755,4,4,7,53
python-manilaclient,8,9,0,1,0.6,4,3,5,15
python-manilaclient,7,8,0,0,0.4583333333333333,4,4,5,24
anchor,17,18,0,1,1.0,1,1,1,1
anchor,14,15,1,0,0.42857142857142855,1,5,6,7
anchor,13,14,0,0,0.46153846153846156,1,6,8,13
anchor,12,13,0,1,0.5757575757575758,1,7,9,33
anchor,11,12,0,1,0.92,1,4,9,75
anchor,10,11,0,1,0.639344262295082,1,5,8,61
anchor,9,10,0,1,1.0,1,1,2,24
anchor,8,9,0,1,1.0,1,1,1,18
stx-config,17,18,0,1,0.9294871794871795,3,3,47,156
solum-infra-guestagent,14,15,1,1,1.0,1,1,1,1
solum-infra-guestagent,12,13,1,1,1.0,1,1,1,2
solum-infra-guestagent,10,11,1,1,0.5,1,2,2,2
solum-infra-guestagent,9,10,0,1,0.8333333333333334,1,2,2,6
dox,15,16,1,1,1.0,1,1,1,2
dox,14,15,0,1,1.0,1,1,1,1
dox,12,13,1,0,0.3333333333333333,1,3,3,3
dox,11,12,0,1,0.5,1,3,3,4
dox,10,11,0,1,0.8,1,2,2,5
dox,9,10,0,1,0.5094339622641509,1,6,8,53
openstack-ansible-os_ceilometer,17,18,0,0,0.43902439024390244,3,11,18,41
openstack-ansible-os_ceilometer,16,17,0,0,0.3333333333333333,3,5,5,6
openstack-ansible-os_ceilometer,15,16,0,1,0.6333333333333333,3,5,10,30
openstack-ansible-os_ceilometer,14,15,0,1,0.6216216216216216,3,7,15,37
openstack-ansible-os_ceilometer,13,14,0,1,0.543859649122807,3,7,14,57
openstack-ansible-os_ceilometer,12,13,0,1,0.8181818181818182,3,3,11,33
openstack-ansible-os_ceilometer,11,12,0,1,1.0,3,1,4,7
fuel-nailgun-agent,15,16,1,1,1.0,3,1,3,4
fuel-nailgun-agent,14,15,0,1,0.8333333333333334,3,2,6,6
fuel-nailgun-agent,13,14,0,1,1.0,3,1,7,8
fuel-nailgun-agent,12,13,0,1,0.8846153846153846,3,4,18,26
fuel-nailgun-agent,11,12,0,1,0.5,3,2,5,10
fuel-nailgun-agent,10,11,0,1,1.0,3,1,3,3
fuel-nailgun-agent,9,10,0,1,0.75,3,2,3,4
fuel-nailgun-agent,8,9,0,1,0.7142857142857143,3,3,8,14
fuel-nailgun-agent,7,8,0,1,0.9166666666666666,3,2,5,12
fuel-nailgun-agent,6,7,0,1,1.0,3,1,7,39
fuel-nailgun-agent,5,6,0,1,1.0,3,1,3,21
ara,17,18,0,1,0.7948717948717948,1,4,9,39
ara,16,17,0,1,0.7777777777777778,1,4,8,18
ara,15,16,0,1,0.9439252336448598,1,7,10,107
ara,14,15,0,1,0.8888888888888888,1,6,8,81
ara,13,14,0,1,0.993006993006993,1,2,3,143
craton-dashboard,16,17,1,1,1.0,1,1,1,1
craton-dashboard,14,15,1,1,1.0,1,1,1,1
craton-dashboard,13,14,0,1,1.0,1,1,4,12
os-namos,13,14,1,1,0.6666666666666666,1,2,2,3
os-namos,12,13,0,1,1.0,1,1,1,7
puppet-zaqar,17,18,0,0,0.45,3,6,8,20
puppet-zaqar,16,17,0,1,0.6428571428571429,3,3,6,14
puppet-zaqar,15,16,0,0,0.4827586206896552,3,4,7,29
puppet-zaqar,14,15,0,0,0.46153846153846156,3,5,7,13
puppet-zaqar,13,14,0,1,0.5,3,6,8,20
puppet-zaqar,12,13,0,1,0.7647058823529411,3,4,7,17
docs-specs,17,18,0,1,0.6,0,3,4,5
docs-specs,16,17,0,1,1.0,0,1,2,2
docs-specs,15,16,0,0,0.3333333333333333,0,6,7,9
docs-specs,14,15,0,1,0.5,0,3,4,4
docs-specs,13,14,0,1,0.5,0,2,2,2
docs-specs,12,13,0,0,0.16666666666666666,0,6,6,6
docs-specs,11,12,0,1,0.5714285714285714,0,2,4,7
docs-specs,10,11,0,1,0.6,0,3,4,5
docs-specs,9,10,0,1,0.5,0,5,5,12
networking-l2gw,17,18,0,0,0.3,1,7,8,10
networking-l2gw,16,17,0,1,0.625,1,5,9,16
networking-l2gw,15,16,0,0,0.4375,1,8,12,16
networking-l2gw,14,15,0,0,0.16666666666666666,1,10,13,18
networking-l2gw,13,14,0,0,0.32608695652173914,1,13,17,46
networking-l2gw,12,13,0,1,0.5,1,7,12,30
networking-l2gw,11,12,0,1,0.6666666666666666,1,5,14,30
networking-l2gw,10,11,0,1,0.873015873015873,1,5,14,63
puppet-keystone,17,18,0,0,0.28125,3,9,13,32
puppet-keystone,16,17,0,1,0.5294117647058824,3,5,9,17
puppet-keystone,15,16,0,1,0.5789473684210527,3,5,11,38
puppet-keystone,14,15,0,0,0.4166666666666667,3,7,11,24
puppet-keystone,13,14,0,0,0.43283582089552236,3,14,26,67
puppet-keystone,12,13,0,0,0.45588235294117646,3,12,22,68
puppet-keystone,11,12,0,1,0.6447368421052632,3,13,25,76
puppet-keystone,10,11,0,0,0.4057971014492754,3,11,20,69
puppet-keystone,9,10,0,0,0.26666666666666666,3,13,19,30
puppet-keystone,8,9,0,0,0.20588235294117646,3,13,20,34
puppet-keystone,7,8,0,0,0.20512820512820512,3,8,20,39
puppet-keystone,6,7,0,1,0.7558139534883721,3,7,9,86
puppet-keystone,5,6,0,0,0.48214285714285715,3,6,12,56
puppet-keystone,4,5,0,1,1.0,3,1,1,19
puppet-tuskar,12,13,1,1,0.6666666666666666,3,2,4,9
puppet-tuskar,11,12,0,1,0.7142857142857143,3,5,7,14
puppet-tuskar,10,11,0,1,1.0,3,1,3,18
monasca-persister,17,18,0,1,0.5833333333333334,1,5,8,12
monasca-persister,16,17,0,1,0.6153846153846154,1,3,8,13
monasca-persister,15,16,0,1,0.6666666666666666,1,4,9,9
monasca-persister,14,15,0,1,0.5,1,6,9,10
monasca-persister,13,14,0,0,0.3,1,7,9,10
monasca-persister,12,13,0,0,0.4,1,7,10,20
monasca-persister,11,12,0,1,0.8,1,3,5,20
monasca-persister,10,11,0,1,0.8148148148148148,1,4,9,54
monasca-persister,9,10,0,1,0.7727272727272727,1,2,5,66
monasca-persister,8,9,0,1,0.8524590163934426,1,2,4,61
charm-ceph-fs,17,18,0,1,0.6,3,2,3,5
charm-ceph-fs,16,17,0,1,0.875,3,2,3,8
charm-ceph-fs,15,16,0,1,1.0,3,1,4,5
charm-ceph-fs,14,15,0,1,1.0,3,1,3,5
charm-ceph-fs,13,14,0,1,0.8333333333333334,3,2,2,6
tempest-horizon,17,18,0,0,0.25,1,4,4,4
tempest-horizon,16,17,0,1,1.0,1,1,1,1
tempest-horizon,15,16,0,0,0.3333333333333333,1,3,3,3
tempest-horizon,14,15,0,1,0.5,1,2,2,2
tempest-horizon,13,14,0,1,1.0,1,1,1,3
cinder,17,18,0,0,0.2072892938496583,1,43,105,439
cinder,16,17,0,0,0.16605839416058393,1,48,147,548
cinder,15,16,0,0,0.14121037463976946,1,48,156,694
cinder,14,15,0,0,0.17906976744186046,1,51,129,430
cinder,13,14,0,0,0.18085106382978725,1,54,190,752
cinder,12,13,0,0,0.150074294205052,1,51,184,673
cinder,11,12,0,0,0.18057455540355677,1,50,183,731
cinder,10,11,0,0,0.11459968602825746,1,61,171,637
cinder,9,10,0,0,0.13212435233160622,1,49,126,386
cinder,8,9,0,0,0.14918414918414918,1,47,131,429
cinder,7,8,0,0,0.12333333333333334,1,44,129,600
cinder,6,7,0,0,0.15463917525773196,1,33,76,291
cinder,5,6,0,0,0.32919254658385094,1,19,39,161
nerd-reviewer,14,15,1,1,1.0,5,1,1,1
nerd-reviewer,12,13,1,1,0.6666666666666666,5,2,2,3
nerd-reviewer,10,11,1,1,0.5,5,2,2,2
charm-layer-ceph-base,15,16,1,1,1.0,3,1,1,1
charm-layer-ceph-base,14,15,0,1,1.0,3,1,1,2
charm-layer-ceph-base,13,14,0,1,1.0,3,1,1,7
freezer-specs,16,17,1,1,1.0,1,1,1,1
freezer-specs,15,16,0,1,0.5,1,2,2,4
freezer-specs,14,15,0,0,0.3333333333333333,1,3,3,3
stx-utils,17,18,0,1,0.9166666666666666,3,2,7,24
quark,16,17,1,1,0.8,2,2,3,5
quark,15,16,0,1,1.0,2,1,1,1
quark,14,15,0,1,1.0,2,1,2,4
quark,13,14,0,1,0.9818181818181818,2,2,7,55
quark,12,13,0,1,0.6595744680851063,2,2,10,47
quark,11,12,0,1,0.9315068493150684,2,2,11,73
quark,10,11,0,1,0.8773584905660378,2,2,10,106
quark,9,10,0,1,0.7368421052631579,2,2,10,114
quark,8,9,0,1,0.9354838709677419,2,2,8,62
quark,7,8,0,1,0.9509803921568627,2,2,9,102
quark,6,7,0,1,1.0,2,1,5,211
barbican,17,18,0,0,0.3137254901960784,1,12,23,51
barbican,16,17,0,0,0.3,1,12,19,40
barbican,15,16,0,0,0.1794871794871795,1,18,30,78
barbican,14,15,0,0,0.3148148148148148,1,14,20,54
barbican,13,14,0,0,0.21359223300970873,1,22,45,103
barbican,12,13,0,0,0.2894736842105263,1,19,52,114
barbican,11,12,0,0,0.2670157068062827,1,16,41,191
barbican,10,11,0,0,0.41935483870967744,1,10,34,248
barbican,9,10,0,1,0.5,1,15,43,172
barbican,8,9,0,1,0.6521739130434783,1,8,19,69
barbican,7,8,0,1,0.8,1,3,7,265
barbican,6,7,0,1,0.8923076923076924,1,2,3,65
openstack-ansible-os_molteniron,17,18,0,0,0.3076923076923077,3,5,9,13
openstack-ansible-os_molteniron,16,17,0,1,0.8571428571428571,3,2,3,7
openstack-ansible-os_molteniron,15,16,0,0,0.4,3,3,3,10
openstack-ansible-os_molteniron,14,15,0,1,1.0,3,1,1,15
shovel,12,13,1,1,1.0,1,1,3,67
ara-server,17,18,0,1,1.0,1,1,2,25
xstatic-bootstrap-scss,13,14,1,1,1.0,3,1,1,2
xstatic-bootstrap-scss,12,13,0,1,1.0,3,1,1,1
xstatic-bootstrap-scss,11,12,0,1,1.0,3,1,1,1
xstatic-bootstrap-scss,9,10,1,1,1.0,3,1,2,2
surveil,11,12,1,1,0.967032967032967,1,2,7,182
surveil,10,11,0,1,0.9466666666666667,1,2,4,75
surveil,9,10,0,1,0.9655172413793104,1,2,2,29
puppet-ovn,17,18,0,0,0.4,3,4,8,10
puppet-ovn,16,17,0,0,0.4444444444444444,3,4,6,9
puppet-ovn,15,16,0,1,0.5789473684210527,3,3,4,19
puppet-ovn,14,15,0,1,0.5,3,4,5,8
puppet-ovn,13,14,0,1,0.75,3,3,6,12
puppet-ovn,12,13,0,1,1.0,3,1,1,6
congress-tempest-plugin,17,18,0,1,0.6923076923076923,1,5,5,13
congress-tempest-plugin,16,17,0,0,0.47368421052631576,1,5,8,19
congress-tempest-plugin,15,16,0,1,0.5294117647058824,1,4,7,17
congress-tempest-plugin,14,15,0,1,0.6666666666666666,1,2,2,6
congress-tempest-plugin,13,14,0,0,0.3181818181818182,1,8,11,22
congress-tempest-plugin,12,13,0,1,1.0,1,1,1,19
fuel-ccp-stacklight,15,16,1,1,1.0,3,1,1,1
fuel-ccp-stacklight,14,15,0,1,0.5454545454545454,3,2,6,11
fuel-ccp-stacklight,13,14,0,1,0.9777777777777777,3,2,9,45
charm-interface-hacluster,17,18,0,1,1.0,3,1,1,1
charm-interface-hacluster,16,17,0,1,1.0,3,1,4,4
charm-interface-hacluster,15,16,0,1,1.0,3,1,1,1
charm-interface-hacluster,13,14,1,1,1.0,3,1,3,7
charm-interface-hacluster,12,13,0,1,1.0,3,1,1,2
openstack-ansible-os_tacker,17,18,0,0,0.4,3,8,13,25
openstack-ansible-os_tacker,16,17,0,1,0.6,3,4,7,10
openstack-ansible-os_tacker,15,16,0,1,0.7777777777777778,3,2,3,9
openstack-ansible-os_tacker,13,14,1,1,1.0,3,1,1,3
fuel-ccp-mariadb,15,16,1,1,1.0,3,1,1,2
fuel-ccp-mariadb,14,15,0,1,0.7142857142857143,3,2,5,7
fuel-ccp-mariadb,13,14,0,1,1.0,3,1,7,13
python-almanachclient,15,16,1,1,1.0,4,1,3,29
python-almanachclient,13,14,1,1,1.0,4,1,1,1
charm-interface-bind-rndc,16,17,1,1,1.0,3,1,1,1
charm-interface-bind-rndc,13,14,1,1,1.0,3,1,2,2
charm-interface-bind-rndc,12,13,0,1,1.0,3,1,2,3
bareon-allocator,13,14,1,1,0.5,1,2,2,4
bareon-allocator,12,13,0,1,1.0,1,1,1,69
sahara-plugin-ambari,17,18,0,1,0.6923076923076923,1,4,7,13
sahara-plugin-ambari,16,17,0,0,0.4444444444444444,1,6,7,9
sahara-plugin-ambari,15,16,0,0,0.375,1,7,7,16
sahara-plugin-ambari,14,15,0,0,0.4,1,4,4,5
sahara-plugin-ambari,13,14,0,1,0.6666666666666666,1,5,14,33
sahara-plugin-ambari,12,13,0,1,0.5151515151515151,1,10,20,33
sahara-plugin-ambari,11,12,0,1,0.6666666666666666,1,5,10,21
sahara-plugin-ambari,10,11,0,1,0.6666666666666666,1,6,11,21
fuel-mirror,15,16,1,1,1.0,3,1,2,5
fuel-mirror,14,15,0,1,1.0,3,1,1,5
fuel-mirror,13,14,0,1,1.0,3,1,10,34
fuel-mirror,12,13,0,1,0.8666666666666667,3,2,14,30
cliff,17,18,0,0,0.25,4,6,8,8
cliff,16,17,0,0,0.47619047619047616,4,6,11,21
cliff,15,16,0,1,0.5588235294117647,4,9,12,34
cliff,14,15,0,0,0.2727272727272727,4,9,9,11
cliff,13,14,0,0,0.36363636363636365,4,8,12,22
cliff,12,13,0,0,0.3125,4,8,12,16
cliff,11,12,0,1,0.75,4,4,7,16
cliff,10,11,0,1,0.55,4,7,7,20
cliff,9,10,0,0,0.3076923076923077,4,7,8,13
cliff,8,9,0,0,0.47619047619047616,4,4,6,21
cliff,7,8,0,1,0.7692307692307693,4,4,4,26
cliff,6,7,0,1,0.7857142857142857,4,3,4,14
cliff,5,6,0,1,0.9587628865979382,4,3,6,97
sticks-dashboard,16,17,1,1,1.0,1,1,1,1
sticks-dashboard,11,12,1,1,1.0,1,1,1,1
release-schedule-generator,14,15,1,1,1.0,0,1,1,1
release-schedule-generator,12,13,1,1,1.0,0,1,1,12
openstack-ansible-memcached_server,17,18,0,0,0.29411764705882354,3,6,12,17
openstack-ansible-memcached_server,16,17,0,1,0.5714285714285714,3,3,4,7
openstack-ansible-memcached_server,15,16,0,1,0.6,3,5,6,10
openstack-ansible-memcached_server,14,15,0,1,0.6,3,4,8,10
openstack-ansible-memcached_server,13,14,0,1,0.6666666666666666,3,8,14,36
openstack-ansible-memcached_server,12,13,0,1,0.8333333333333334,3,2,3,6
fuel-plugin-lma-infrastructure-alerting,15,16,1,1,1.0,3,1,2,4
fuel-plugin-lma-infrastructure-alerting,14,15,0,1,0.6153846153846154,3,3,6,13
fuel-plugin-lma-infrastructure-alerting,13,14,0,1,0.6,3,2,7,80
fuel-plugin-lma-infrastructure-alerting,12,13,0,1,0.7719298245614035,3,3,6,57
fuel-plugin-lma-infrastructure-alerting,11,12,0,1,0.8275862068965517,3,2,3,29
cookbook-openstack-bare-metal,14,15,1,1,1.0,3,1,1,1
cookbook-openstack-bare-metal,11,12,1,1,0.8571428571428571,3,3,4,14
cookbook-openstack-bare-metal,10,11,0,1,1.0,3,1,2,14
airship-specs,17,18,0,1,0.6,3,3,3,5
snap-openstackclients,17,18,0,1,1.0,3,1,1,2
snap-openstackclients,16,17,0,1,1.0,3,1,1,1
snap-openstackclients,15,16,0,1,1.0,3,1,1,1
snap-openstackclients,14,15,0,1,1.0,3,1,1,1
charm-trove,16,17,1,1,1.0,3,1,1,2
charm-trove,15,16,0,1,0.6666666666666666,3,2,3,3
charm-trove,14,15,0,1,0.7777777777777778,3,2,3,9
charm-trove,13,14,0,1,0.75,3,3,5,52
loci-keystone,17,18,0,1,1.0,3,1,1,1
loci-keystone,16,17,0,1,1.0,3,1,1,1
loci-keystone,15,16,0,1,0.7647058823529411,3,4,4,17
loci-keystone,14,15,0,1,0.7307692307692307,3,2,2,26
oslo.tools,17,18,0,0,0.4444444444444444,0,6,8,9
oslo.tools,16,17,0,0,0.4,0,4,5,5
oslo.tools,15,16,0,1,1.0,0,1,3,4
oslo.tools,14,15,0,0,0.3333333333333333,0,3,3,3
oslo.tools,13,14,0,1,1.0,0,1,1,2
oslo.tools,12,13,0,1,0.5,0,3,3,4
oslo.tools,11,12,0,0,0.25,0,4,4,4
oslo.tools,10,11,0,1,0.6296296296296297,0,7,7,27
oslo.tools,9,10,0,0,0.3333333333333333,0,7,8,12
oslo.tools,8,9,0,0,0.3076923076923077,0,7,10,13
oslo.tools,7,8,0,0,0.2631578947368421,0,11,12,19
oslo.tools,6,7,0,0,0.47368421052631576,0,8,12,19
oslo.tools,5,6,0,1,0.5,0,2,2,2
oslo.tools,4,5,0,1,0.5,0,2,2,4
fuel-ccp-nginx,15,16,1,1,1.0,3,1,1,2
fuel-ccp-nginx,14,15,0,1,1.0,3,1,1,1
charm-glusterfs,15,16,1,1,1.0,3,1,1,3
charm-murano,14,15,1,1,1.0,3,1,1,22
monasca-log-api,17,18,0,1,0.6,1,3,6,15
monasca-log-api,16,17,0,1,0.6666666666666666,1,3,7,15
monasca-log-api,15,16,0,1,0.6551724137931034,1,7,14,29
monasca-log-api,14,15,0,1,0.6,1,6,13,25
monasca-log-api,13,14,0,1,0.6785714285714286,1,6,13,28
monasca-log-api,12,13,0,1,0.6875,1,5,6,32
monasca-log-api,11,12,0,1,1.0,1,1,1,1
devstack-plugin-pika,17,18,0,1,1.0,3,1,1,1
devstack-plugin-pika,12,13,1,1,1.0,3,1,1,1
devstack-plugin-pika,11,12,0,1,1.0,3,1,1,2
python-cloudpulseclient,17,18,0,1,1.0,4,1,1,1
python-cloudpulseclient,15,16,1,1,0.6666666666666666,4,2,3,3
python-cloudpulseclient,14,15,0,0,0.4,4,4,4,5
python-cloudpulseclient,13,14,0,1,0.75,4,2,2,4
python-cloudpulseclient,12,13,0,1,0.6666666666666666,4,3,3,6
python-cloudpulseclient,11,12,0,1,0.8571428571428571,4,2,2,7
charm-nova-cell-controller,17,18,0,1,1.0,3,1,1,2
ansible-hardening,17,18,0,0,0.19047619047619047,3,10,15,21
ansible-hardening,16,17,0,1,0.75,3,5,9,24
ansible-hardening,15,16,0,1,0.8636363636363636,3,4,9,66
ansible-hardening,14,15,0,1,0.9141104294478528,3,6,16,163
ansible-hardening,13,14,0,1,0.845360824742268,3,7,11,97
ansible-hardening,12,13,0,1,0.896551724137931,3,4,6,29
ansible-hardening,11,12,0,1,1.0,3,1,3,11
security-analysis,17,18,0,1,1.0,1,1,1,1
security-analysis,14,15,1,1,0.5,1,2,2,2
security-analysis,13,14,0,1,1.0,1,1,1,1
shovel-horizon,12,13,1,1,1.0,1,1,1,4
heat-specs,17,18,0,1,1.0,1,1,1,1
heat-specs,16,17,0,1,0.6666666666666666,1,2,2,3
heat-specs,15,16,0,1,1.0,1,1,1,1
heat-specs,13,14,1,1,0.5,1,2,3,4
heat-specs,12,13,0,1,0.5,1,5,6,10
heat-specs,11,12,0,1,0.5555555555555556,1,4,8,9
heat-specs,10,11,0,1,0.5,1,5,6,8
heat-specs,9,10,0,1,0.5714285714285714,1,3,5,7
python-kiteclient,13,14,1,1,1.0,4,1,1,1
python-kiteclient,12,13,0,1,1.0,4,1,1,1
python-kiteclient,11,12,0,1,1.0,4,1,1,1
python-kiteclient,10,11,0,1,0.5,4,2,2,2
python-kiteclient,9,10,0,0,0.3333333333333333,4,5,5,6
devstack-plugin-mariadb,13,14,1,1,1.0,3,1,1,6
python-iotronicclient,17,18,0,1,1.0,4,1,1,1
python-iotronicclient,16,17,0,1,1.0,4,1,1,1
python-iotronicclient,15,16,0,1,1.0,4,1,1,6
timmy,16,17,1,1,1.0,1,1,1,2
timmy,15,16,0,0,0.42857142857142855,1,3,4,7
timmy,14,15,0,1,0.5869565217391305,1,3,5,46
timmy,13,14,0,1,0.5836298932384342,1,4,5,281
timmy,12,13,0,1,0.7222222222222222,1,3,4,18
telcowg-usecases,12,13,1,1,1.0,0,1,1,1
telcowg-usecases,11,12,0,0,0.25,0,4,4,4
telcowg-usecases,10,11,0,1,0.8,0,2,2,5
sahara-extra,17,18,0,1,0.6,1,2,3,5
sahara-extra,16,17,0,0,0.3333333333333333,1,3,3,3
sahara-extra,15,16,0,0,0.25,1,4,4,4
sahara-extra,14,15,0,1,0.5,1,2,2,2
sahara-extra,13,14,0,0,0.3333333333333333,1,5,6,12
sahara-extra,12,13,0,1,0.6666666666666666,1,2,2,3
sahara-extra,11,12,0,1,0.6666666666666666,1,2,3,3
sahara-extra,10,11,0,1,0.8181818181818182,1,3,3,11
sahara-extra,9,10,0,1,0.6666666666666666,1,3,3,6
sahara-extra,8,9,0,1,0.75,1,3,5,8
sahara-extra,7,8,0,1,0.5625,1,3,8,32
python-jenkins,17,18,0,0,0.37037037037037035,4,10,17,27
python-jenkins,16,17,0,0,0.25,4,6,7,8
python-jenkins,15,16,0,0,0.3333333333333333,4,3,3,3
python-jenkins,14,15,0,0,0.42857142857142855,4,5,7,7
python-jenkins,13,14,0,0,0.4,4,4,5,5
python-jenkins,12,13,0,0,0.42857142857142855,4,5,7,7
python-jenkins,11,12,0,1,0.7916666666666666,4,6,6,24
python-jenkins,10,11,0,1,0.6086956521739131,4,5,6,23
python-jenkins,9,10,0,0,0.45,4,7,8,20
python-jenkins,8,9,0,1,1.0,4,1,1,1
python-jenkins,7,8,0,0,0.3333333333333333,4,3,4,6
python-jenkins,6,7,0,1,1.0,4,1,1,1
python-jenkins,5,6,0,1,1.0,4,1,2,3
python-jenkins,4,5,0,1,0.6666666666666666,4,2,2,3
python-jenkins,3,4,0,1,0.75,4,2,2,8
senlin,17,18,0,0,0.43037974683544306,1,11,20,79
senlin,16,17,0,0,0.41353383458646614,1,15,29,133
senlin,15,16,0,0,0.3279569892473118,1,17,34,186
senlin,14,15,0,0,0.48794063079777367,1,13,31,539
senlin,13,14,0,1,0.6817288801571709,1,16,38,509
senlin,12,13,0,1,0.7746212121212122,1,15,29,528
senlin,11,12,0,1,0.88,1,6,12,400
senlin,10,11,0,1,0.9893503727369543,1,2,7,939
virtualbmc,17,18,0,1,0.5925925925925926,1,6,8,27
virtualbmc,16,17,0,0,0.25,1,5,8,8
virtualbmc,15,16,0,0,0.25,1,6,6,8
virtualbmc,14,15,0,1,0.7,1,3,5,10
virtualbmc,13,14,0,1,0.8181818181818182,1,2,2,11
virtualbmc,12,13,0,1,1.0,1,1,1,16
wsme,17,18,0,1,0.75,5,2,3,4
wsme,14,15,1,1,0.5,5,3,3,4
wsme,12,13,1,0,0.4,5,4,5,5
wsme,11,12,0,0,0.3333333333333333,5,4,6,12
wsme,10,11,0,1,0.6363636363636364,5,4,8,22
wsme,9,10,0,1,0.5,5,4,8,10
wsme,8,9,0,0,0.18181818181818182,5,8,9,11
wsme,7,8,0,0,0.41379310344827586,5,6,8,58
wsme,6,7,0,1,0.8382352941176471,5,4,5,136
wsme,5,6,0,1,1.0,5,1,1,86
wsme,4,5,0,1,1.0,5,1,1,136
wsme,3,4,0,1,1.0,5,1,1,29
stacktach,17,18,0,1,1.0,1,1,1,1
stacktach,16,17,0,1,1.0,1,1,1,1
stacktach,15,16,0,1,1.0,1,1,1,4
stacktach,13,14,1,1,1.0,1,1,1,1
stacktach,12,13,0,1,0.75,1,2,2,4
stacktach,11,12,0,1,0.6666666666666666,1,2,2,3
stacktach,10,11,0,1,1.0,1,1,1,2
stacktach,9,10,0,1,0.625,1,3,5,8
stacktach,8,9,0,1,0.7692307692307693,1,4,8,78
stacktach,7,8,0,1,0.9125,1,3,9,160
stacktach,6,7,0,1,0.9491525423728814,1,3,6,118
stacktach,5,6,0,1,0.75,1,2,2,4
stacktach,4,5,0,1,1.0,1,1,1,12
ec2api-tempest-plugin,17,18,0,1,1.0,1,1,1,1
ec2api-tempest-plugin,16,17,0,1,0.6,1,3,3,5
ec2api-tempest-plugin,15,16,0,0,0.4,1,4,4,5
ec2api-tempest-plugin,14,15,0,1,0.6666666666666666,1,2,3,3
ec2api-tempest-plugin,13,14,0,1,0.6666666666666666,1,2,2,6
ec2api-tempest-plugin,12,13,0,1,0.9166666666666666,1,2,2,24
ec2api-tempest-plugin,11,12,0,1,0.9642857142857143,1,2,2,28
ec2api-tempest-plugin,10,11,0,1,1.0,1,1,2,23
compass-web,12,13,1,1,0.8333333333333334,3,2,4,6
compass-web,11,12,0,1,0.6,3,2,3,5
compass-web,10,11,0,1,0.7352941176470589,3,2,5,34
compass-web,9,10,0,1,0.813953488372093,3,2,7,129
compass-web,8,9,0,1,1.0,3,1,3,17
aodh,17,18,0,0,0.2222222222222222,1,8,15,18
aodh,16,17,0,0,0.4358974358974359,1,10,18,39
aodh,15,16,0,0,0.44,1,13,24,50
aodh,14,15,0,0,0.39215686274509803,1,16,29,51
aodh,13,14,0,0,0.3048780487804878,1,10,21,82
aodh,12,13,0,0,0.4482758620689655,1,10,20,87
aodh,11,12,0,1,0.6386138613861386,1,14,27,202
aodh,10,11,0,0,0.3468013468013468,1,26,61,297
aodh,9,10,0,0,0.27181208053691275,1,28,76,298
aodh,8,9,0,0,0.22784810126582278,1,23,66,316
aodh,7,8,0,0,0.3880952380952381,1,27,59,420
aodh,6,7,0,0,0.4022140221402214,1,17,31,271
aodh,5,6,0,1,0.5252525252525253,1,8,10,99
fuel-plugin-external-lb,13,14,1,1,1.0,3,1,1,3
fuel-plugin-external-lb,12,13,0,1,1.0,3,1,1,8
fuel-plugin-nsx-t,14,15,1,1,1.0,3,1,5,25
fuel-plugin-nsx-t,13,14,0,1,1.0,3,1,3,12
constellations,17,18,0,1,0.75,0,2,2,4
charm-panko,16,17,1,1,1.0,3,1,1,2
charm-panko,15,16,0,1,1.0,3,1,1,4
xstatic-json2yaml,17,18,0,1,1.0,3,1,1,1
networking-hyperv,17,18,0,0,0.3333333333333333,1,5,7,9
networking-hyperv,16,17,0,1,0.6818181818181818,1,6,7,22
networking-hyperv,15,16,0,1,0.7333333333333333,1,3,5,15
networking-hyperv,14,15,0,1,0.5625,1,7,9,16
networking-hyperv,13,14,0,1,0.75,1,5,14,16
networking-hyperv,12,13,0,1,0.84,1,4,7,25
